Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
a906bbae059f432d485252ba68cf4161	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium	0.9323858826947039
28b4e5e7a749817c858bf6d96c578d78	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Acidaminococcales; f__Acidaminococcaceae; g__Phascolarctobacterium	0.9991271611244222
3796aa593fd25d16bd92b30b45768988	d__Bacteria; p__Synergistota; c__Synergistia; o__Synergistales; f__Synergistaceae; g__Cloacibacillus; s__Cloacibacillus_porcorum	0.9835446293140823
548f3c47c3dbc16195d456a2f08271de	d__Bacteria; p__Cyanobacteria; c__Vampirivibrionia; o__Gastranaerophilales; f__Gastranaerophilales; g__Gastranaerophilales; s__uncultured_bacterium	0.887766675025744
d39e93f7af570a7c42559d0578f4a6d8	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes	0.9999715151856147
8296f73ce977441040c990b30dfe67d1	d__Bacteria; p__Cyanobacteria; c__Vampirivibrionia; o__Gastranaerophilales; f__Gastranaerophilales; g__Gastranaerophilales	0.9999987986123282
acd1ee72acad066928b6220aa71fced3	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Oscillibacter	0.8493632796855257
07486abc83f20b446507589bf2cb7de5	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9997159376520385
c45f9cdb97f1aa274537740f7910ab8c	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9992273772334157
ef1c4ba56b707771f03800eca909611d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae	0.9992771375101922
1657a943102ec63f94d6cba39bd99bd6	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae	0.9109149353800189
17dcb998c603913631c54cde7c844eba	d__Bacteria; p__Synergistota; c__Synergistia; o__Synergistales; f__Synergistaceae; g__Cloacibacillus; s__Cloacibacillus_porcorum	0.9874507430440387
1a52bd66d9df7bda34d03ea1c3a2b2ed	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9998145174402678
e5d37b8a7a038021a0926ceaa0d589e8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales	0.9354778741058021
0711c1c42d777dca1f68a36886a19575	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__UCG-010; g__UCG-010; s__uncultured_bacterium	0.7101934788790696
3c8290681128ba96fdd22dc24ab687e0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Sutterellaceae; g__Parasutterella	0.9999969440569996
c7114b8079ec44f57ea317d2cf019364	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	0.9791016899967414
536f5b451e6a7013527eafc2c3b1e77b	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9997489475749612
7a61a3434393bc42e5214a4955875588	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__uncultured_Rikenellaceae	0.9721864497026328
fa9abb4dd49d36f52fcd5a57f69a4398	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__uncultured_Rikenellaceae	0.8361187647060283
060bd5416aad9b74233b88b43374409b	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Marvinbryantia	0.8434453635372964
bf74b1fa3052f0eb25497882a4b98018	d__Bacteria; p__Synergistota; c__Synergistia; o__Synergistales; f__Synergistaceae; g__Cloacibacillus; s__Cloacibacillus_porcorum	0.9729502170768194
53e2a310ea6c50ece95c808818e08a29	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae	0.9987634672765598
fbbf13e23c9bb2907bf43b478c16f780	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__uncultured; s__uncultured_rumen	0.8671530958258806
82ef2e06ebdbc8264d2f0aa3326ccf30	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Flavonifractor; s__uncultured_bacterium	0.7230538253783334
09acad3902bbd83d03bb06fede45f667	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales	0.9999253490038732
2759ceff5a0ed22f298d5809b16ac25c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.9953191141009647
2055090bb53979c18a524e2e07b82b36	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotellaceae_Ga6A1_group; s__uncultured_bacterium	0.977017280934841
9e87fd635ca2d605a3cf8053202b883d	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium	0.9999991493798787
bdce2479059171ec03a2404cc1998941	d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__uncultured; s__uncultured_Desulfovibrionaceae	0.7444954831862318
62ad34112d5d53f81bef513031dada39	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9999432275583776
2bca6b43845c9525a5bb71c3551f37fd	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-005	0.975665054525838
